NATION	Tanzania : Lissu Rules Out Revenge	n[n[n] (n\\n)[((n\\n)/s)   s[n[n] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n]]]]]
ENTERTAINMENT	Stargirl : What is Eclipso ?	n[n[n[n] (n\\n)[((n\\n)/s)   s[(s/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]] punc]
TECHNOLOGY	Sonic the Hedgehog Statue Mysteriously Restored	n[n[(n/n)   n[(n/n)   n[(n/n)   n]]] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)]]]
ENTERTAINMENT	Harmonize , wife expecting a baby	n[n[n] (n\\n)[punc   n[n[n] (n\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]]]]]]
SPORTS	Courtney opens up on emotional podium	s[n[n] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
NATION	Chaman border open for pedestrian travel	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]]
ENTERTAINMENT	The Umbrella Academy S2	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
BUSINESS	Patricia : 3 years bigger	n[n[n] (n\\n)[((n\\n)/(s\\n))   (s\\n)[n[n[(n/n)   n]] ((s\\n)\\n)]]]
BUSINESS	German antitrust watchdog launches Amazon investigation	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	Tourism excells in 2019	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	Obasanjo Tests Negative for COVID-19	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]]
NATION	Waluke , Wakhungu bail hearing aborts	s[n[n[(n/n)   n[punc   n[(n/n)   n[(n/n)   n]]]]] (s\\n)]
ENTERTAINMENT	Vickie Guerrero discusses signing AEW contract	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]
TECHNOLOGY	Huawei to Halt Smartphone Chipset Production	n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]]]
NATION	7 returnees escape from centres	s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	British national arrested on murder charge	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
NATION	Action against gambling ramped up	s[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]
NATION	Shockwaves in Omaheke over Covid-19 case	n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
ENTERTAINMENT	DOWNLOAD : Papazz - My Way	n[n[n[n] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
NATION	Ongwediva unveils new sanitation system	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Juve 's Champions League curse continues	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]] (s\\n)]
SPORTS	Team Selection : Round 11	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)]]]]
WORLD	WATCH : Quick Monday Forecast	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n]]]]]
ENTERTAINMENT	The Fyre Festival fire sale	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
SPORTS	Snow falls at Symmons Plains Raceway	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
HEALTH	Taking a shot	(s\\n)[((s\\n)/n)   n[(n/n)   n]]
BUSINESS	Gold and Silver Consolidate after Surge	s[n[n[n   (n\\n)[conj   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
BUSINESS	Global Black Pepper Industry	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
NATION	Enugu NMA election turns bloody	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
NATION	Okahandja land survey launched	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[(s\\n)]]
NATION	Keetmans police station temporarily closed	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
SPORTS	Russell Westbrook Strains Quadriceps Muscle	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	BOMU 's fresh new look	n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]]
SPORTS	Emvula to replace Hatuikulipi	n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]
NATION	NewsdzeZimbabwe : FUEL PRICES GO UP	n[n[n] (n\\n)[((n\\n)/s)   s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]]
SPORTS	Memberships available to new applicants	n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
WORLD	India vs Pakistan vs Bangladesh	n[n[n] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
ENTERTAINMENT	Why Disney Stock Surged Today	s[(s/s)   s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]
NATION	Govt to auction off quotas	n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n]]]]]
SPORTS	Neco Williams signs new Liverpool deal	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
BUSINESS	GrafTech Reports Second Quarter 2020 Results	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
TECHNOLOGY	Samsung Galaxy Tab S7 Series Specifications	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Liam Williams blasts report	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
NATION	We do n't need another lockdown	s[n   (s\\n)[((s\\n)/(s\\n))[((s\\n)/(s\\n))   ((s\\n)\\(s\\n))] (s\\n)[((s\\n)/n)   n[(n/n)   n]]]]
NATION	Suicides spike during MCO	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	Shujaat calls party meeting	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
TECHNOLOGY	Update to the PokéCoin System	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
ENTERTAINMENT	Adele gives new album update	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Manchester United transfer news and rumours	n[(n/n)   n[(n/n)   n[(n/n)   n[n   (n\\n)[conj   n]]]]]
WORLD	News Around The World In Pictures	n[n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
BUSINESS	ASEAN Morning Bytes	n[(n/n)   n[(n/n)   n]]
TECHNOLOGY	Riot Rectifies Ability Statement In Valorant	s[n[n] (s\\n)[((s\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
HEALTH	Latest on worldwide spread of coronavirus	(s\\n)[((s\\n)/p)   p[(p/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
BUSINESS	3 Stocks Immune to the Coronavirus	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n]]]]]
BUSINESS	COVID-19 Bulletin # 154	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n]]
NATION	Serious crash blocks SH6 near Nelson	n[n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)] (n\\n)[((n\\n)/n)   n[n]]]
TECHNOLOGY	Tech Trends To Watch in 2020	n[n[n[(n/n)   n]] (n\\n)[((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]]
NATION	Six die in Muzaffargarh road accident	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
WORLD	A Health Reporter 's Favorite Mask	n[(n/n)[n[(n/n)   n[(n/n)   n]] ((n/n)\\n)] n[(n/n)   n]]
NATION	Facebook Removes Video Posted by Trump	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]]]
SPORTS	Chris Smalling update	n[(n/n)   n[(n/n)   n]]
TECHNOLOGY	Five lesser - known WhatsApp tricks	n[(n/n)   n[(n/n)   n[(n/n)[punc   (n/n)] n[(n/n)   n]]]]
TECHNOLOGY	Our 11 Favourite Chrome Extensions	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
SPORTS	Understanding the Racing Point penalty	(s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
NATION	Man kills wife after divorce demand	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
BUSINESS	Apple 's New Era Has Begun	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
NATION	Domestic football season hangs in balance	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]
BUSINESS	Michigan developing driverless car corridor	n[n[n] (n\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
WORLD	Chamisa mounts diplomatic offensive on Mnangagwa	s[n[n] (s\\n)[((s\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
NATION	Obasanjo 's COVID-19 test result revealed	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]] (s\\n)]
NATION	Zesn presses for electoral reforms	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
ENTERTAINMENT	Glass Animals : Dreamland | Review	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[((n\\n)/n)   n[n]]]
SPORTS	Ferrari appeals Racing Point decision	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Sentencing to serve as a deterrent	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]]]
HEALTH	Corticosteroids curb Covid-19 mortality rate	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Mafias feed govts , says SC	s[s[n[n] (s\\n)[((s\\n)/n)   n[n]]] (s\\s)[punc   (s\\s)[((s\\s)/n)   n[n]]]]
TECHNOLOGY	Game Console Shipments Leap - channelnews	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
BUSINESS	French bank SocGen reshuffles management structure	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Leeds United complete Cody Drameh deal	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
BUSINESS	Gamida Cell : Q2 Earnings Insights	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Neuville trumps Tänak in Italy	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	PSEi rebounds on bargain hunting	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
TECHNOLOGY	Pinarello unveils 2021 collection	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
BUSINESS	Diageo holds dividend while profit slumps	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/s)   s[n[n] (s\\n)]]]]
SPORTS	Gremio get opening win over Fluminense	s[n[n] (s\\n)[((s\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
WORLD	Rwanda - Accelerating The Drone Revolution	n[n[n] (n\\n)[((n\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Thunder rout Lakers 105 - 86	s[n[n] (s\\n)[(s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))] punc] ((s\\n)\\(s\\n))]]
BUSINESS	Milk Sales Get Boost from Pandemic	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
NATION	Sindh vs Centre	n[n[n] (n\\n)[((n\\n)/n)   n[n]]]
NATION	COVID-19 recoveries reach 265,300 : NCOC	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	Sh8.3bn funding to boost food security	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]]
HEALTH	Four new COVID-19 cases in region	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[((n\\n)/n)   n[n]]]
ENTERTAINMENT	The Streets announce 2021 Amsterdam weekender	s[n[(n/n)   n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Pirlo named Juventus " new coach	s[n[n] (s\\n)[((s\\n)/n)[(((s\\n)/n)/n)   n[n]] n[(n/n)   n[(n/n)   n]]]]
NATION	City child murder case postponed	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[(s\\n)]]
NATION	Truck driver dies on Anambra bridge	s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
ENTERTAINMENT	Bindi Irwin expecting her first child	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]]
NATION	Central bank warns of dodgy schemes	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
NATION	Tribute paid to police martyrs	n[n[n] (n\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]]
NATION	Dublin firefighters extinguish blaze in Ballymun	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
WORLD	Sleepwalking into a nuclear war ?	(s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n[(n/n)   n]]]] punc]
BUSINESS	COVID-19 impacts Tabcorp profits	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	75th Anniversary of Indonesian Independence Day	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Matthias Ginter committed to Borussia Mönchengladbach	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
ENTERTAINMENT	Bobrisky Lands Another Movie Role- Photo	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)   n[n[(n/n)   n] (n\\n)]]]]
TECHNOLOGY	Facebook introduces official music videos	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
HEALTH	Early neural activity associated with autism	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]]
ENTERTAINMENT	Hollywood 's international game of chicken	n[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
SPORTS	Lightning vs. Blue Jackets playoff preview	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
SPORTS	Badminton : Giant shoes to fill	n[n[n] (n\\n)[((n\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)]]]]]
NATION	Bulawayo city blames KSB pumps	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	Sage set for Gor Mahia elections	s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
BUSINESS	Sun : Teva weighs on TASE	n[n[n] (n\\n)[((n\\n)/s)   s[n[n] (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]]]
ENTERTAINMENT	Kanabadutaledu Teaser : Intriguing Narration !	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] punc]
BUSINESS	World Shares Mixed on Tuesday	s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
BUSINESS	3 Stocks to Avoid This Week	n[n[n[(n/n)   n]] (n\\n)[((s\\n)/n)[((s\\n)/(s\\n))   ((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]]]
NATION	SOPs devised for reopening of schools	n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]]]
SPORTS	Official Website of the Tigers	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
TECHNOLOGY	Review : ASUS Chromebook Flip C436FA	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
NATION	Disability quota	n[(n/n)   n]
WORLD	TechBytes : 8/11/20	n[n[n] (n\\n)[((n\\n)/n)   n[n]]]
NATION	Akothee now joins coronavirus control team	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
SPORTS	Power Rankings : PGA Championship	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
SPORTS	Chelsea boss Lampard mulls Bayern mauling	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	Congolese accused of smuggling unwell	s[n[n] (s\\n)[((s\\n)/p)   p[(p/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
BUSINESS	Bloomberry incurs loss on gaming suspension	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
BUSINESS	REFORMING THE CORPORATE AFFAIRS COMMISSION	(s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
NATION	Celebration leads to arrests	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
NATION	Former Garsen MP Danson Mungatana arrested	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]] (s\\n)]
NATION	Guan Eng facing three charges	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]
SPORTS	Former DeMbare Striker Now A Pastor	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/(n\\n))   (n\\n)[((n\\n)/n)   n]]]
TECHNOLOGY	New Avengers characters leak via datamine	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
SPORTS	Memsie next for Mystic Journey	n[n[n[n   (n\\n)]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
NATION	Mzbel Is a Typical NDC Liar	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
SPORTS	Update from the Indianapolis Motor Speedway	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
NATION	SWAG is 52 years today	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))]]
ENTERTAINMENT	Chiranjeevi shares Chinta Parigala Fry recipe	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
TECHNOLOGY	An endangered internet species : Firefox	n[n[(n/n)   n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
NATION	PDM supports ' censored ' reporter	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)[((n/n)/(n/n))   (n/n)] n[(n/n)   n]]]]]
BUSINESS	Competition Bureau investigates Amazon.ca	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
HEALTH	Family coronavirus cluster grows	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)]
NATION	Zimbabwe opposition parties welcome SA intervention	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	Ethiopia Coronavirus:27,242 confirmed cases,11,660 recoveries,492 death	
HEALTH	Heed the lockdown and beware misinformation	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] ((s\\n)\\(s\\n))[conj   (s\\n)[((s\\n)/n)   n[n]]]]
NATION	16.6 m Voters Registered - EC	s[n[n[(n/n)[((n/n)/(n/n))   (n/n)] n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[punc   ((s\\n)\\(s\\n))]]]
HEALTH	Coronavirus Live News and Updates	n[(n/n)   n[(n/n)   n[n   (n\\n)[conj   n]]]]
BUSINESS	Global Heat Resistant Coatings Industry	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
TECHNOLOGY	The best DNA test kit 2020	n[(n/n)   n[(n/n)   n[(n/n)   n[n[(n/n)   n] (n\\n)]]]]
NATION	Sivagangga cluster blight on Kedah tourism	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
NATION	Coronavirus NSW : Nine new cases	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Tourism strategy launched	n[n[n[(n/n)   n]] (n\\n)[(s\\n)]]
NATION	TUT students want NSFAS allowances	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
NATION	Asantehene Gets Voters ' ID Card	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]]]]
WORLD	France , Turkey tensions worsen	s[n[n[(n/n)   n[punc   n[(n/n)   n]]]] (s\\n)]
ENTERTAINMENT	Matthew Rhys Perry Mason Interview	n[(n/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
NATION	Gumbura 's rape jail sentence slashed	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]] (s\\n)]
HEALTH	How long before COVID-19 numbers drop	s[s[s   (s\\s)] (s\\s)[((s\\s)/s)   s[n[n[(n/n)   n]] (s\\n)]]]
HEALTH	Covid-19 shrinks Finland , Denmark economies	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[((s\\n)\\(s\\n))   (((s\\n)\\(s\\n))\\((s\\n)\\(s\\n)))[punc   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/((s\\n)\\(s\\n)))   ((s\\n)\\(s\\n))]]]]]
WORLD	Africa surpasses a million coronavirus cases	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
NATION	Schools to reopen when safe minister	n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]]
ENTERTAINMENT	Mickie James returns tonight on Raw	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
BUSINESS	Global Medical Gloves Industry	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
SPORTS	Bristol sign scrum - half Kessell	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[punc   n[(n/n)   n]]]]]]
NATION	RECORD 19 COVID-19 DEATHS IN ZIM	n[n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)] (n\\n)[((n\\n)/n)   n[n]]]
BUSINESS	Bournemouth 's cheapest property rentals	n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]]
NATION	Cold snap on way for South	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
SPORTS	Vipers officially unveil midfielder David Bagoole	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
WORLD	Repatriation flights for stranded Indians delayed	s[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]] (s\\n)]
HEALTH	Deadline for crucial virus decision	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
NATION	Another attempt to bypass Uhuru lodged	s[n[(n/n)   n[n   (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]] (s\\n)]
HEALTH	Zim doctor wins Covid-19 battle	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
